file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,biological_sex,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,marital_status,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20251014_204612_result.json,yes,264,yes,110,yes,con thinking,19,male,5,New York,,no formal education,employed part-time,woman,gardening;photography,widowed,native American,sales associate,high,99,low,10,high,81,low,9,low,30,PhD,primary school,with good mental health,Christianity,heterosexual,You spend a few times monthly on social media
20251014_204701_result.json,yes,213,yes,112,yes,con thinking,57,male,1,Washington DC,,PhD,student,woman,painting;cinema;birdwatching;reading novels;board games,widowed,immigrant,pharmacist,low,11,moderate,35,high,75,moderate,37,low,5,lower secondary,PhD,curious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20251014_204744_result.json,yes,419,yes,89,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_204841_result.json,yes,325,yes,129,yes,con thinking,74,female,1,Naples,,lower secondary,employed part-time,man,photography;classical music;baking;cinema;hiking,married,native Italian,carpenter,high,96,high,91,moderate,42,high,81,moderate,47,vocational diploma,vocational diploma,normal,Islam,bisexual,You spend roughly one hour daily on social media
20251014_204910_result.json,yes,226,yes,92,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_204948_result.json,yes,208,yes,53,yes,con thinking,23,female,4,New York,,PhD,employed full-time,woman,cinema;cooking;travel;yoga;hiking,in a relationship,native American,data scientist,moderate,34,high,75,low,1,moderate,58,low,31,master's degree,PhD,normal,Islam,homosexual,You spend several hours daily on social media
20251014_205036_result.json,yes,215,yes,118,yes,con thinking,30,female,2,Lecce,,upper secondary,student,man,knitting;yoga;painting;football (calcio),married,native Italian,mechanic,low,19,low,16,low,17,moderate,56,low,7,upper secondary,upper secondary,depressed,Atheist,homosexual,You spend several hours daily on social media
20251014_205107_result.json,yes,245,yes,105,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205141_result.json,yes,269,yes,126,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205224_result.json,yes,204,yes,76,yes,con thinking,50,female,5,Bologna,,no formal education,student,woman,videogames;travel,married,immigrant,fitness trainer,low,1,high,87,high,97,high,80,moderate,47,upper secondary,primary school,creative,Christianity,heterosexual,You have no social media
20251014_205257_result.json,yes,249,yes,121,yes,senza thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205342_result.json,yes,223,yes,86,yes,con thinking,76,male,2,Washington DC,,vocational diploma,unemployed,transgender,rock climbing;hiking;classical music,widowed,native American,delivery driver,high,69,high,71,high,76,high,90,low,1,primary school,PhD,with good mental health,Hinduism,heterosexual,You spend roughly one hour daily on social media
20251014_205407_result.json,yes,208,yes,58,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205439_result.json,yes,329,yes,46,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205508_result.json,yes,227,yes,87,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205603_result.json,yes,341,yes,107,yes,con thinking,44,male,5,Naples,,bachelor's degree,employed full-time,man,running;birdwatching;photography;football (calcio),widowed,native Italian,plumber,high,77,high,100,high,96,moderate,57,low,17,PhD,vocational diploma,depressed,Christianity,bisexual,You spend roughly one hour daily on social media
20251014_205645_result.json,yes,169,yes,104,yes,con thinking,54,male,0,Bologna,,bachelor's degree,unemployed,man,reading novels;knitting;running;board games;hiking,single,native Italian,pharmacist,moderate,52,high,86,high,98,high,67,low,24,master's degree,primary school,anxious,Islam,bisexual,You spend a few times monthly on social media
20251014_205725_result.json,yes,373,yes,79,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205809_result.json,yes,234,yes,82,yes,con thinking,29,male,0,Philadelphia,,no formal education,retired,man,cinema;running;cooking,widowed,native American,delivery driver,high,91,high,72,moderate,66,moderate,58,high,81,PhD,primary school,normal,Atheist,heterosexual,You spend several hours daily on social media
20251014_205851_result.json,yes,202,yes,99,yes,con thinking,37,female,0,Naples,,vocational diploma,unemployed,man,classical music;photography,divorced,native Italian,retail worker,low,0,moderate,66,moderate,58,high,89,low,19,no formal education,lower secondary,with good mental health,Christianity,heterosexual,You spend roughly a few times weekly on social media
20251014_205923_result.json,yes,251,yes,84,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_205956_result.json,yes,262,yes,113,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210026_result.json,yes,243,yes,104,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210058_result.json,yes,270,yes,98,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210152_result.json,yes,281,yes,99,yes,con thinking,71,male,0,Bologna,,bachelor's degree,self-employed,transgender,reading novels;painting;running,widowed,native Italian,university professor,low,13,high,93,moderate,64,high,75,high,87,PhD,lower secondary,normal,Atheist,bisexual,You spend roughly a few times weekly on social media
20251014_210236_result.json,yes,207,yes,73,yes,con thinking,60,female,1,Bari,,bachelor's degree,student,genderqueer,travel;baking;knitting;birdwatching;cinema,married,native Italian,doctor,moderate,34,moderate,48,high,70,low,2,moderate,66,PhD,no formal education,anxious,Islam,heterosexual,You have no social media
20251014_210306_result.json,yes,209,yes,121,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210337_result.json,yes,238,yes,112,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210414_result.json,yes,251,yes,180,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210458_result.json,yes,201,yes,96,yes,con thinking,53,male,5,Lecce,,bachelor's degree,unemployed,genderqueer,volunteering;yoga;cooking,single,native Italian,lawyer,moderate,39,moderate,54,low,7,moderate,43,low,11,PhD,lower secondary,curious,Hinduism,heterosexual,You spend a few times monthly on social media
20251014_210603_result.json,yes,286,yes,52,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210631_result.json,yes,218,yes,98,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210714_result.json,yes,181,yes,99,yes,con thinking,25,male,0,Bologna,,no formal education,self-employed,woman,gardening;board games,in a relationship,native Italian,cleaner,high,78,high,78,low,3,high,78,high,74,vocational diploma,no formal education,depressed,Christianity,bisexual,You spend roughly one hour daily on social media
20251014_210747_result.json,yes,339,yes,34,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210824_result.json,yes,268,yes,154,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210856_result.json,yes,253,yes,121,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_210922_result.json,yes,202,yes,66,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211007_result.json,yes,197,yes,111,yes,con thinking,40,male,5,Naples,,upper secondary,self-employed,genderqueer,hiking;painting;birdwatching;yoga;volunteering,in a relationship,native Italian,barista,high,80,moderate,36,low,5,moderate,34,high,100,bachelor's degree,primary school,anxious,Christianity,bisexual,You spend a few times monthly on social media
20251014_211037_result.json,yes,246,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211118_result.json,yes,389,yes,89,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211212_result.json,yes,304,yes,140,yes,con thinking,23,female,1,Philadelphia,,no formal education,unemployed,man,painting;rock climbing;photography;cinema;reading novels,single,native American,barista,low,22,low,24,moderate,43,low,3,low,5,master's degree,primary school,anxious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20251014_211248_result.json,yes,362,yes,53,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211320_result.json,yes,265,yes,109,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211350_result.json,yes,234,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211415_result.json,yes,197,yes,73,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211450_result.json,yes,277,yes,123,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211542_result.json,yes,253,yes,98,yes,con thinking,32,female,5,Bologna,,PhD,retired,woman,football (calcio);photography;volunteering,divorced,native Italian,pharmacist,moderate,36,low,5,moderate,44,low,8,moderate,65,primary school,upper secondary,with good mental health,Christianity,homosexual,You spend several hours daily on social media
20251014_211634_result.json,yes,321,yes,98,yes,con thinking,31,female,4,Bologna,,no formal education,employed part-time,agender,birdwatching;cinema,divorced,native Italian,barista,moderate,44,low,21,moderate,52,moderate,34,moderate,36,lower secondary,upper secondary,depressed,Christianity,asexual,You spend roughly one hour daily on social media
20251014_211709_result.json,yes,322,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211733_result.json,yes,190,yes,56,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211814_result.json,yes,192,yes,63,yes,con thinking,65,male,0,Bari,,primary school,employed full-time,agender,yoga;cinema;gardening;hiking;videogames,married,native Italian,electrician,moderate,43,moderate,48,low,3,high,82,high,94,bachelor's degree,upper secondary,depressed,Buddhism,heterosexual,You spend roughly a few times weekly on social media
20251014_211843_result.json,yes,205,yes,114,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_211933_result.json,yes,247,yes,150,yes,con thinking,88,female,0,Bologna,,upper secondary,employed full-time,woman,cinema;cycling;painting;board games,single,native Italian,delivery driver,high,75,high,93,low,13,moderate,56,moderate,62,bachelor's degree,PhD,creative,Atheist,heterosexual,You spend a few times monthly on social media
20251014_212020_result.json,yes,250,yes,84,yes,con thinking,67,male,1,Washington DC,,vocational diploma,retired,woman,videogames;classical music,widowed,native American,fitness trainer,moderate,60,moderate,61,moderate,41,moderate,50,moderate,37,master's degree,bachelor's degree,creative,Islam,heterosexual,You spend roughly a few times weekly on social media
20251014_212102_result.json,yes,216,yes,99,yes,con thinking,57,male,0,Bologna,,no formal education,unemployed,woman,board games;videogames;reading novels;hiking,widowed,native Italian,waiter/waitress,low,0,high,67,moderate,65,low,0,low,31,PhD,lower secondary,anxious,Atheist,heterosexual,You spend roughly a few times weekly on social media
20251014_212138_result.json,yes,322,yes,91,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212220_result.json,yes,185,yes,79,yes,con thinking,71,female,1,Bologna,,upper secondary,student,agender,knitting;travel;painting;baking,single,immigrant,cleaner,moderate,50,high,67,high,96,moderate,43,moderate,51,master's degree,bachelor's degree,with good mental health,Islam,heterosexual,You have no social media
20251014_212247_result.json,yes,189,yes,83,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212339_result.json,yes,245,yes,101,yes,con thinking,45,male,0,Milan,,lower secondary,employed full-time,woman,painting;volunteering;cycling;videogames;running,widowed,native Italian,carpenter,moderate,44,high,99,moderate,66,high,88,low,29,no formal education,PhD,normal,Christianity,heterosexual,You spend roughly a few times weekly on social media
20251014_212406_result.json,yes,219,yes,82,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212450_result.json,yes,225,yes,75,yes,con thinking,59,male,1,Rome,,no formal education,employed full-time,man,yoga;painting,single,native Italian,mechanic,high,84,high,90,low,18,moderate,33,high,97,PhD,no formal education,normal,Judaism,heterosexual,You spend roughly a few times weekly on social media
20251014_212523_result.json,yes,307,yes,80,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212608_result.json,yes,240,yes,83,yes,con thinking,62,male,3,Philadelphia,,primary school,self-employed,man,painting;videogames;volunteering;knitting;yoga,single,native American,sales associate,low,5,low,17,high,81,high,70,moderate,53,upper secondary,lower secondary,depressed,Agnostic,heterosexual,You spend roughly one hour daily on social media
20251014_212633_result.json,yes,192,yes,60,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212702_result.json,yes,229,yes,84,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212748_result.json,yes,210,yes,69,yes,con thinking,46,female,2,New York,,upper secondary,employed full-time,non-binary,classical music;videogames;reading novels;running;knitting,married,native American,hairdresser,moderate,61,moderate,53,low,26,moderate,63,low,0,lower secondary,no formal education,curious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20251014_212852_result.json,yes,360,yes,147,yes,con thinking,77,female,0,New York,,PhD,student,woman,hiking;rock climbing;yoga;classical music;football (calcio),widowed,immigrant,mechanic,low,1,low,29,high,74,high,96,moderate,48,lower secondary,primary school,curious,Islam,heterosexual,You spend several hours daily on social media
20251014_212920_result.json,yes,226,yes,86,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_212950_result.json,yes,239,yes,101,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_213044_result.json,yes,295,yes,93,yes,con thinking,34,female,2,Bari,,bachelor's degree,employed part-time,genderqueer,travel;hiking;football (calcio);board games;painting,single,native Italian,chef,low,14,moderate,36,high,73,low,21,low,30,lower secondary,master's degree,with good mental health,Judaism,asexual,You spend roughly one hour daily on social media
20251014_213118_result.json,yes,283,yes,93,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_213202_result.json,yes,250,yes,77,yes,con thinking,83,male,1,New York,,upper secondary,self-employed,non-binary,reading novels;knitting;board games,divorced,native American,fitness trainer,moderate,47,high,87,moderate,55,low,15,low,12,primary school,upper secondary,normal,Hinduism,bisexual,You spend several hours daily on social media
20251014_213248_result.json,yes,244,yes,91,yes,con thinking,38,female,1,Bari,,primary school,employed part-time,woman,cycling;hiking,widowed,native Italian,cleaner,high,79,high,100,low,14,moderate,34,low,5,PhD,master's degree,creative,Hinduism,heterosexual,You spend several hours daily on social media
20251014_213333_result.json,yes,177,yes,135,yes,con thinking,19,female,0,Bari,,lower secondary,retired,woman,hiking;knitting;yoga;rock climbing,divorced,native Italian,plumber,high,77,moderate,61,low,3,moderate,61,low,16,master's degree,upper secondary,with good mental health,Islam,heterosexual,You have no social media
20251014_213419_result.json,yes,185,yes,105,yes,con thinking,27,female,1,Philadelphia,,vocational diploma,retired,woman,videogames;photography;travel;yoga,single,native American,delivery driver,moderate,66,moderate,36,high,70,low,16,moderate,49,bachelor's degree,lower secondary,with good mental health,Islam,heterosexual,You spend several hours daily on social media
20251014_213444_result.json,yes,206,yes,66,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_213523_result.json,yes,170,yes,82,yes,con thinking,80,male,1,Chicago,,no formal education,employed part-time,woman,board games;reading novels;cycling,divorced,native American,cleaner,high,98,high,95,high,84,high,91,high,68,lower secondary,no formal education,curious,Islam,homosexual,You spend roughly a few times weekly on social media
20251014_213609_result.json,yes,266,yes,66,yes,con thinking,32,male,5,Rome,,upper secondary,self-employed,man,cooking;baking;painting;knitting;videogames,divorced,native Italian,fitness trainer,low,22,low,19,moderate,60,high,74,low,27,vocational diploma,master's degree,depressed,Islam,heterosexual,You spend several hours daily on social media
20251014_213637_result.json,yes,216,yes,86,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_213709_result.json,yes,268,yes,89,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_213805_result.json,yes,288,yes,101,yes,con thinking,61,female,2,Rome,,bachelor's degree,unemployed,man,painting;hiking;videogames;football (calcio),widowed,immigrant,plumber,moderate,49,high,73,high,80,moderate,62,moderate,49,primary school,vocational diploma,curious,Hinduism,homosexual,You spend several hours daily on social media
20251014_213846_result.json,yes,181,yes,113,yes,con thinking,71,male,0,Los Angeles,,vocational diploma,student,man,cycling;videogames;knitting;reading novels,single,native American,retail worker,low,26,high,76,high,95,high,69,low,31,master's degree,bachelor's degree,with good mental health,Christianity,bisexual,You spend roughly a few times weekly on social media
20251014_213927_result.json,yes,187,yes,74,yes,con thinking,73,female,2,Bologna,,vocational diploma,self-employed,man,running;yoga,single,native Italian,plumber,moderate,53,moderate,34,low,26,high,67,low,19,upper secondary,lower secondary,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20251014_214007_result.json,yes,216,yes,83,yes,con thinking,51,female,0,Bologna,,bachelor's degree,employed full-time,woman,football (calcio);photography,divorced,native Italian,nurse,low,28,moderate,45,moderate,48,high,95,low,0,primary school,upper secondary,depressed,Islam,heterosexual,You spend several hours daily on social media
20251014_214058_result.json,yes,219,yes,122,yes,con thinking,43,male,1,New York,,PhD,self-employed,genderqueer,yoga;hiking,divorced,native American,university professor,high,97,moderate,35,high,70,moderate,39,low,17,lower secondary,PhD,anxious,Hinduism,bisexual,You spend roughly one hour daily on social media
20251014_214132_result.json,yes,305,yes,89,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214216_result.json,yes,185,yes,106,yes,con thinking,66,male,2,Philadelphia,,lower secondary,unemployed,non-binary,running;football (calcio),widowed,native American,waiter/waitress,low,13,high,92,moderate,66,high,80,low,2,upper secondary,no formal education,curious,Judaism,heterosexual,You spend several hours daily on social media
20251014_214243_result.json,yes,220,yes,73,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214310_result.json,yes,211,yes,82,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214400_result.json,yes,299,yes,84,yes,con thinking,72,female,0,Kansas City,,no formal education,self-employed,woman,yoga;gardening;painting;reading novels,divorced,native American,delivery driver,low,2,moderate,34,low,23,high,81,high,76,master's degree,bachelor's degree,with good mental health,Hinduism,heterosexual,You spend several hours daily on social media
20251014_214429_result.json,yes,222,yes,84,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214513_result.json,yes,217,yes,100,yes,con thinking,72,male,0,Bologna,,master's degree,self-employed,agender,birdwatching;painting,married,native Italian,cleaner,high,69,low,13,low,23,high,78,high,88,primary school,vocational diploma,depressed,Islam,heterosexual,You spend several hours daily on social media
20251014_214556_result.json,yes,214,yes,107,yes,con thinking,32,female,0,Los Angeles,,PhD,employed part-time,woman,classical music;football (calcio);reading novels,married,native American,accountant,moderate,65,low,18,low,20,low,5,moderate,33,primary school,no formal education,normal,Christianity,heterosexual,You have no social media
20251014_214652_result.json,yes,270,yes,140,yes,con thinking,79,female,0,Bari,,PhD,self-employed,man,painting;photography;cycling,in a relationship,immigrant,startup founder,high,99,moderate,59,moderate,36,moderate,39,low,29,PhD,no formal education,depressed,Islam,heterosexual,You spend several hours daily on social media
20251014_214725_result.json,yes,259,yes,117,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214824_result.json,yes,545,yes,183,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214900_result.json,yes,298,yes,122,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_214930_result.json,yes,218,yes,118,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_215025_result.json,yes,269,yes,132,yes,con thinking,33,female,4,Chicago,,bachelor's degree,retired,man,cycling;videogames;hiking,single,native American,mechanic,low,2,high,93,moderate,45,high,72,high,97,primary school,vocational diploma,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20251014_215053_result.json,yes,225,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014_215139_result.json,yes,231,yes,113,yes,con thinking,45,female,2,Rome,,vocational diploma,unemployed,man,football (calcio);volunteering;reading novels;gardening;hiking,widowed,native Italian,waiter/waitress,moderate,45,high,84,high,72,low,19,moderate,59,master's degree,vocational diploma,curious,Buddhism,bisexual,You spend roughly one hour daily on social media
20251014_215223_result.json,yes,171,yes,88,yes,con thinking,77,female,0,Chicago,,upper secondary,employed full-time,woman,knitting;rock climbing,divorced,native American,barista,high,86,high,81,high,89,high,95,low,9,upper secondary,PhD,curious,Christianity,bisexual,You spend several hours daily on social media
