file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,biological_sex,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,marital_status,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20251013_114619_result.json,yes,444,yes,73,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114624_result.json,yes,171,yes,79,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114634_result.json,yes,244,yes,161,yes,con thinking,48,female,2,Naples,,vocational diploma,self-employed,non-binary,knitting;football (calcio);cinema;board games,in a relationship,native Italian,delivery driver,moderate,60,high,100,moderate,36,low,27,low,11,bachelor's degree,master's degree,normal,Islam,bisexual,You spend a few times monthly on social media
20251013_114642_result.json,yes,200,yes,118,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114648_result.json,yes,128,yes,106,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114654_result.json,yes,194,yes,53,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114714_result.json,yes,206,yes,114,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114721_result.json,yes,246,yes,79,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114805_result.json,yes,352,yes,261,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114827_result.json,yes,145,yes,86,yes,con thinking,28,male,0,Bari,,lower secondary,employed full-time,man,baking;painting,in a relationship,immigrant,cleaner,high,91,high,78,low,23,high,67,low,26,vocational diploma,upper secondary,normal,Christianity,heterosexual,You spend roughly one hour daily on social media
20251013_114845_result.json,yes,279,yes,139,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114911_result.json,yes,233,yes,95,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114921_result.json,yes,359,yes,57,yes,con thinking,36,male,0,New York,,PhD,employed part-time,man,knitting;travel;hiking,married,native American,university professor,high,97,low,32,low,27,low,6,low,10,vocational diploma,upper secondary,creative,Christianity,heterosexual,You spend several hours daily on social media
20251013_114932_result.json,yes,313,yes,177,yes,con thinking,73,male,4,Lecce,,no formal education,employed part-time,man,gardening;running;rock climbing,single,native Italian,sales associate,low,1,moderate,46,moderate,66,high,84,high,68,PhD,upper secondary,with good mental health,Atheist,homosexual,You spend roughly a few times weekly on social media
20251013_114938_result.json,yes,183,yes,115,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114945_result.json,yes,183,yes,66,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_114955_result.json,yes,358,yes,98,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115003_result.json,yes,195,yes,119,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115011_result.json,yes,260,yes,101,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115018_result.json,yes,260,yes,52,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115029_result.json,yes,257,yes,89,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115039_result.json,yes,347,yes,93,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115050_result.json,yes,452,yes,80,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115125_result.json,yes,258,yes,124,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115132_result.json,yes,221,yes,96,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115139_result.json,yes,264,yes,55,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115145_result.json,yes,184,yes,87,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115155_result.json,yes,412,yes,99,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115226_result.json,yes,293,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115234_result.json,yes,317,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115301_result.json,yes,291,yes,74,yes,con thinking,67,female,2,New York,,vocational diploma,employed full-time,genderqueer,classical music;gardening;birdwatching;football (calcio),divorced,immigrant,cleaner,low,20,low,16,moderate,62,low,4,moderate,65,upper secondary,master's degree,depressed,Hinduism,asexual,You have no social media
20251013_115311_result.json,yes,342,yes,90,yes,con thinking,62,male,2,Los Angeles,,PhD,employed full-time,man,baking;yoga,married,immigrant,pharmacist,moderate,55,moderate,40,high,85,low,11,low,0,no formal education,bachelor's degree,curious,Buddhism,bisexual,You spend roughly a few times weekly on social media
20251013_115317_result.json,yes,208,yes,96,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115323_result.json,yes,164,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115331_result.json,yes,350,yes,81,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115348_result.json,yes,326,yes,91,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115355_result.json,yes,206,yes,150,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115403_result.json,yes,296,yes,60,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115422_result.json,yes,275,yes,167,yes,con thinking,87,male,3,Bari,,master's degree,employed full-time,man,classical music;gardening;photography,in a relationship,native Italian,school teacher,low,25,high,90,high,75,high,68,low,12,vocational diploma,upper secondary,anxious,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20251013_115442_result.json,yes,423,yes,75,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115501_result.json,yes,275,yes,140,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115518_result.json,yes,247,yes,107,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115526_result.json,yes,303,yes,99,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115609_result.json,yes,278,yes,185,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115615_result.json,yes,171,yes,95,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115624_result.json,yes,359,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115637_result.json,yes,391,yes,191,yes,con thinking,43,female,5,Philadelphia,,vocational diploma,employed full-time,non-binary,yoga;hiking,married,native American,carpenter,moderate,48,high,82,high,95,moderate,52,moderate,44,bachelor's degree,primary school,anxious,Christianity,asexual,You spend a few times monthly on social media
20251013_115653_result.json,yes,218,yes,86,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115711_result.json,yes,429,yes,93,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115719_result.json,yes,283,yes,44,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115731_result.json,yes,370,yes,160,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115740_result.json,yes,233,yes,185,yes,con thinking,77,male,5,Naples,,no formal education,self-employed,man,painting;gardening;hiking;classical music,single,native Italian,waiter/waitress,low,4,high,67,low,26,moderate,42,moderate,36,lower secondary,bachelor's degree,with good mental health,Atheist,heterosexual,You spend a few times monthly on social media
20251013_115752_result.json,yes,388,yes,202,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115759_result.json,yes,234,yes,79,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115835_result.json,yes,328,yes,179,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115900_result.json,yes,588,yes,75,yes,con thinking,69,male,4,Bari,,PhD,self-employed,agender,rock climbing;cycling,single,native Italian,lawyer,moderate,46,low,30,moderate,65,high,76,low,15,primary school,master's degree,anxious,Christianity,asexual,You spend roughly a few times weekly on social media
20251013_115908_result.json,yes,251,yes,54,yes,con thinking,45,male,0,New York,,PhD,self-employed,non-binary,cinema;knitting;classical music;board games;running,divorced,immigrant,architect,high,72,low,32,high,73,high,100,low,23,primary school,master's degree,creative,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20251013_115915_result.json,yes,199,yes,128,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115925_result.json,yes,363,yes,149,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_115941_result.json,yes,331,yes,74,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120002_result.json,yes,421,yes,125,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120009_result.json,yes,221,yes,68,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120017_result.json,yes,318,yes,72,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120028_result.json,yes,446,yes,55,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120044_result.json,yes,211,yes,59,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120051_result.json,yes,150,yes,103,yes,con thinking,69,male,0,Rome,,primary school,self-employed,man,cinema;knitting;photography;cycling;hiking,married,native Italian,waiter/waitress,moderate,62,moderate,48,moderate,66,high,92,low,30,primary school,bachelor's degree,with good mental health,Christianity,heterosexual,You spend roughly a few times weekly on social media
20251013_120101_result.json,yes,294,yes,191,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120115_result.json,yes,168,yes,109,yes,con thinking,24,male,0,New York,,bachelor's degree,employed full-time,genderqueer,cooking;birdwatching;reading novels,divorced,native American,delivery driver,moderate,65,moderate,45,high,95,high,92,moderate,51,master's degree,no formal education,depressed,Christianity,heterosexual,You have no social media
20251013_120123_result.json,yes,351,yes,49,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120129_result.json,yes,166,yes,56,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120218_result.json,yes,316,yes,184,yes,con thinking,63,male,0,Naples,,no formal education,self-employed,transgender,volunteering;cooking,widowed,native Italian,waiter/waitress,high,94,moderate,62,high,72,high,92,high,93,vocational diploma,upper secondary,anxious,Christianity,heterosexual,You spend roughly one hour daily on social media
20251013_120236_result.json,yes,371,yes,80,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120259_result.json,yes,163,yes,77,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120310_result.json,yes,367,yes,94,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120329_result.json,yes,294,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120340_result.json,yes,395,yes,135,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120346_result.json,yes,232,yes,60,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120356_result.json,yes,350,yes,145,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120429_result.json,yes,322,yes,91,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120441_result.json,yes,404,yes,163,yes,con thinking,62,female,1,Washington DC,,master's degree,self-employed,woman,gardening;classical music;board games;cycling,married,native American,lawyer,low,27,moderate,65,low,5,moderate,63,moderate,65,vocational diploma,no formal education,normal,Agnostic,heterosexual,You spend several hours daily on social media
20251013_120512_result.json,yes,212,yes,105,yes,con thinking,61,male,3,Chicago,,primary school,self-employed,genderqueer,football (calcio);classical music,married,native American,delivery driver,low,2,high,77,moderate,60,high,84,low,28,upper secondary,master's degree,depressed,Islam,heterosexual,You spend several hours daily on social media
20251013_120524_result.json,yes,384,yes,101,yes,con thinking,71,female,0,Washington DC,,lower secondary,employed full-time,woman,cooking;rock climbing;hiking;gardening,single,native American,carpenter,high,75,low,17,low,19,moderate,47,high,75,vocational diploma,no formal education,with good mental health,Buddhism,homosexual,You spend several hours daily on social media
20251013_120531_result.json,yes,316,yes,54,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120617_result.json,yes,340,yes,68,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120625_result.json,yes,214,yes,55,yes,con thinking,39,female,0,Rome,,master's degree,employed part-time,woman,knitting;running,divorced,native Italian,translator,moderate,51,low,24,high,90,high,72,moderate,63,bachelor's degree,vocational diploma,curious,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20251013_120634_result.json,yes,364,yes,49,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120641_result.json,yes,235,yes,76,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120654_result.json,yes,431,yes,126,yes,con thinking,85,male,1,Chicago,,no formal education,employed full-time,agender,birdwatching;cooking;cinema;videogames;board games,married,native American,sales associate,low,10,low,20,moderate,60,moderate,38,high,92,vocational diploma,vocational diploma,anxious,Islam,homosexual,You have no social media
20251013_120702_result.json,yes,202,yes,143,yes,con thinking,55,female,2,Washington DC,,no formal education,employed part-time,woman,cooking;travel;cinema;knitting;reading novels,widowed,native American,hairdresser,low,5,high,69,moderate,56,moderate,48,moderate,41,primary school,primary school,depressed,Atheist,asexual,You have no social media
20251013_120717_result.json,yes,163,yes,61,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120722_result.json,yes,176,yes,66,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120730_result.json,yes,285,yes,72,yes,con thinking,74,female,0,Chicago,,primary school,employed part-time,non-binary,running;cooking;baking;photography;yoga,in a relationship,native American,electrician,low,11,moderate,65,low,7,low,16,moderate,37,primary school,upper secondary,with good mental health,Buddhism,bisexual,You spend roughly one hour daily on social media
20251013_120741_result.json,yes,399,yes,94,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120753_result.json,yes,353,yes,116,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120819_result.json,yes,364,yes,149,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120826_result.json,yes,172,yes,157,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120840_result.json,yes,270,yes,58,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120848_result.json,yes,142,yes,109,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120857_result.json,yes,296,yes,144,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120904_result.json,yes,190,yes,126,yes,con thinking,73,male,0,Bologna,,master's degree,self-employed,man,yoga;cinema;cycling;football (calcio),in a relationship,native Italian,architect,high,85,high,88,high,74,low,9,moderate,56,primary school,lower secondary,normal,Judaism,heterosexual,You have no social media
20251013_120918_result.json,yes,232,yes,144,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120925_result.json,yes,233,yes,66,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120931_result.json,yes,197,yes,56,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120941_result.json,yes,405,yes,51,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_120957_result.json,yes,288,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121002_result.json,yes,130,yes,52,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121020_result.json,yes,302,yes,140,yes,con thinking,75,male,0,New York,,no formal education,self-employed,man,knitting;photography;gardening;rock climbing;board games,single,native American,fitness trainer,high,88,low,6,moderate,60,low,4,low,17,vocational diploma,primary school,depressed,Atheist,heterosexual,You spend a few times monthly on social media
20251013_121038_result.json,yes,331,yes,203,yes,con thinking,42,male,0,Bari,,no formal education,self-employed,transgender,football (calcio);hiking,in a relationship,native Italian,delivery driver,moderate,42,high,74,high,67,high,85,low,29,master's degree,lower secondary,creative,Islam,asexual,You spend a few times monthly on social media
20251013_121051_result.json,yes,342,yes,239,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121128_result.json,yes,343,yes,199,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121210_result.json,yes,315,yes,73,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121219_result.json,yes,346,yes,84,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121236_result.json,yes,268,yes,150,yes,con thinking,78,female,0,Chicago,,lower secondary,employed part-time,woman,rock climbing;cycling;reading novels;classical music;board games,married,native American,carpenter,low,15,low,16,low,1,low,8,high,75,lower secondary,master's degree,depressed,Atheist,bisexual,You spend a few times monthly on social media
20251013_121242_result.json,yes,227,yes,75,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121248_result.json,yes,206,yes,59,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121337_result.json,yes,235,yes,237,yes,con thinking,22,male,0,Kansas City,,master's degree,employed part-time,man,classical music;rock climbing;birdwatching,widowed,immigrant,fitness trainer,moderate,45,moderate,35,moderate,42,high,98,moderate,65,upper secondary,upper secondary,depressed,Christianity,homosexual,You spend a few times monthly on social media
20251013_121402_result.json,yes,290,yes,116,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121412_result.json,yes,214,yes,104,yes,con thinking,59,male,3,Kansas City,,upper secondary,self-employed,agender,reading novels;cooking;painting;rock climbing,widowed,native American,plumber,high,82,high,88,moderate,48,high,73,moderate,63,primary school,no formal education,normal,Atheist,heterosexual,You have no social media
20251013_121420_result.json,yes,217,yes,63,yes,con thinking,54,female,0,Milan,,lower secondary,employed full-time,non-binary,videogames;classical music;painting;photography;volunteering,married,native Italian,sales associate,moderate,62,moderate,42,low,30,moderate,47,high,87,master's degree,vocational diploma,normal,Islam,heterosexual,You spend roughly a few times weekly on social media
20251013_121429_result.json,yes,222,yes,131,yes,con thinking,28,female,0,Bologna,,PhD,employed part-time,woman,birdwatching;football (calcio);cooking,married,native Italian,barista,high,76,moderate,33,moderate,50,low,11,high,75,master's degree,bachelor's degree,normal,Christianity,heterosexual,You spend roughly one hour daily on social media
20251013_121434_result.json,yes,116,yes,51,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121450_result.json,yes,278,yes,83,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121526_result.json,yes,174,yes,127,yes,con thinking,71,male,1,Bologna,,vocational diploma,employed part-time,man,running;gardening;travel;hiking,single,native Italian,plumber,moderate,59,high,74,low,7,high,83,high,98,lower secondary,vocational diploma,creative,Islam,homosexual,You spend a few times monthly on social media
20251013_121542_result.json,yes,289,yes,86,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121549_result.json,yes,217,yes,80,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121555_result.json,yes,198,yes,114,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121605_result.json,yes,290,yes,82,yes,con thinking,39,female,1,Philadelphia,,upper secondary,self-employed,non-binary,reading novels;cinema,in a relationship,native American,waiter/waitress,moderate,65,moderate,47,high,70,low,11,moderate,65,no formal education,primary school,with good mental health,Islam,heterosexual,You spend roughly a few times weekly on social media
20251013_121614_result.json,yes,320,yes,105,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121630_result.json,yes,253,yes,53,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121700_result.json,yes,299,yes,105,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121726_result.json,yes,218,yes,57,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121735_result.json,yes,323,yes,110,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121743_result.json,yes,231,yes,123,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121808_result.json,yes,147,yes,149,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121823_result.json,yes,231,yes,136,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121854_result.json,yes,146,yes,65,yes,con thinking,29,male,0,Kansas City,,lower secondary,self-employed,man,classical music;videogames,single,native American,electrician,high,94,moderate,47,moderate,48,low,11,low,8,vocational diploma,upper secondary,anxious,Hinduism,heterosexual,You spend several hours daily on social media
20251013_121915_result.json,yes,431,yes,122,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121929_result.json,yes,175,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121944_result.json,yes,241,yes,75,yes,con thinking,42,male,4,Naples,,primary school,employed full-time,man,photography;football (calcio);board games;baking;reading novels,divorced,immigrant,carpenter,low,23,high,75,low,4,low,10,high,86,lower secondary,PhD,anxious,Buddhism,heterosexual,You spend a few times monthly on social media
20251013_121953_result.json,yes,316,yes,111,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_121959_result.json,yes,206,yes,95,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122007_result.json,yes,250,yes,86,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122019_result.json,yes,431,yes,160,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122035_result.json,yes,189,yes,148,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122045_result.json,yes,277,yes,59,yes,con thinking,62,male,4,Chicago,,PhD,employed part-time,genderqueer,board games;football (calcio),in a relationship,immigrant,carpenter,low,26,moderate,46,low,1,high,73,moderate,48,upper secondary,PhD,creative,Buddhism,heterosexual,You have no social media
20251013_122107_result.json,yes,416,yes,158,yes,con thinking,64,male,1,Lecce,,vocational diploma,self-employed,man,running;cycling;classical music;birdwatching;rock climbing,widowed,native Italian,waiter/waitress,high,92,low,17,moderate,45,high,96,moderate,39,no formal education,lower secondary,anxious,Islam,heterosexual,You spend a few times monthly on social media
20251013_122117_result.json,yes,372,yes,53,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122125_result.json,yes,295,yes,121,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122208_result.json,yes,304,yes,92,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013_122222_result.json,yes,455,yes,121,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
